dst_port,tot_fwd_pkts,flow_byts_s,fwd_header_len,fwd_pkts_s,pkt_len_max,pkt_len_mean,pkt_size_avg,subflow_fwd_pkts,init_bwd_win_byts
2180,1,2197.41411446173,20,19.6197688791226,58,56.0,56.0,1,0
3808,1,2448.89034656171,20,21.8650923800153,58,56.0,56.0,1,0
226,1,2862.47348378358,20,25.5577989623534,58,56.0,56.0,1,0
53,1,46869.8787282858,8,163.880694854146,195,143.0,143.0,1,0
80,11,111.435251647625,220,1.5133182322517,54,54.0,54.0,11,0
2768,1,2676.73629367621,20,23.8994311935376,58,56.0,56.0,1,0
80,10,96.3426570700963,200,1.37240252236604,54,54.0,54.0,10,0
4733,1,108.451888031172,20,0.968320428849752,58,56.0,56.0,1,0
433,1,2113.20754716981,20,18.8679245283019,58,56.0,56.0,1,0
80,10,89.0907546069407,200,1.37485732418118,54,54.0,54.0,10,0
80,20,259.150019928464,400,2.46106381698447,54,54.0,54.0,20,0
2971,1,83.0418219375733,20,0.741444838728333,58,56.0,56.0,1,0
4099,1,3134.88398130266,20,27.9900355473451,58,56.0,56.0,1,0
443,4,14991.8522542097,80,108.636610537751,93,69.0,69.0,4,65535
4302,1,102.061087205731,20,0.911259707194031,58,56.0,56.0,1,0
4287,1,155.381614470468,20,1.38733584348632,58,56.0,56.0,1,0
2723,1,2748.39881229908,20,24.5392751098133,58,56.0,56.0,1,0
80,10,127.176783736821,200,1.5700837498373,54,54.0,54.0,10,0
1239,1,95.1172574977027,20,0.84926122765806,58,56.0,56.0,1,0
80,11,111.313475650589,220,1.51166448414381,54,54.0,54.0,11,0
80,15,118.946262985958,300,1.32162514428843,54,54.0,54.0,15,0
2314,1,3039.92617322151,20,27.142197975192,58,56.0,56.0,1,0
1979,1,2944.34659165593,20,26.2888088540708,58,56.0,56.0,1,0
80,13,149.709999255609,260,1.80206480585455,54,54.0,54.0,13,0
53,1,7716.04938271605,8,32.1502057613169,153,120.0,120.0,1,0
1523,1,2641.32254793293,20,23.5832370351154,58,56.0,56.0,1,0
1540,1,101.101646873612,20,0.902693275657251,58,56.0,56.0,1,0
80,16,186.310562318399,320,2.20812518303288,54,54.0,54.0,16,0
2793,1,94.3924957965842,20,0.84279014104093,58,56.0,56.0,1,0
443,4,11150.7390855964,80,85.940185630801,93,64.875,64.875,4,65535
1513,1,84.0189252629155,20,0.750168975561745,58,56.0,56.0,1,0
443,2,5787.14867184938,40,38.5809911456625,93,75.0,75.0,2,65535
53,1,41580.4002760525,8,172.532781228433,165,120.5,120.5,1,0
80,11,127.128639587011,220,1.72643831537916,54,54.0,54.0,11,0
3269,1,95.6387859680823,20,0.853917731857877,58,56.0,56.0,1,0
80,11,135.637560112636,220,1.72686708476735,54,54.0,54.0,11,0
80,13,133.601470935701,260,1.78685094872851,54,54.0,54.0,13,0
3974,1,1431.85885962669,20,12.7844541038098,58,56.0,56.0,1,0
3109,1,90.4519122907189,20,0.807606359738562,58,56.0,56.0,1,0
80,15,171.462485264511,300,2.07080296213178,54,54.0,54.0,15,0
443,4,8773.26436431868,80,67.6166810352114,93,64.875,64.875,4,65535
443,4,10947.0575827884,80,84.3703859945159,93,64.875,64.875,4,65535
80,15,171.46120703996,300,2.07078752463719,54,54.0,54.0,15,0
443,27,696.09697454693,540,0.240030373976924,11670,1423.65454545455,1423.65454545455,27,65535
443,88,180703.070247632,704,74.6647299088242,1399,858.778225806452,858.778225806452,88,0
497,1,1481.03090329662,20,13.2234902080055,58,56.0,56.0,1,0
53,1,168.311298219569,8,0.719279052220379,158,117.0,117.0,1,0
443,2,7296.78455027485,40,48.6452303351656,93,75.0,75.0,2,65535
974,1,122.11796158954,20,1.09033894276375,58,56.0,56.0,1,0
1896,1,2079.58111294725,20,18.5676885084576,58,56.0,56.0,1,0
80,12,141.310363007867,240,1.65275278371774,54,54.0,54.0,12,0
4920,1,2906.52410857944,20,25.9511081123164,58,56.0,56.0,1,0
4490,1,2138.95573125549,20,19.0978190290669,58,56.0,56.0,1,0
80,21,279.096760188693,420,2.58422926100642,54,54.0,54.0,21,0
80,14,148.608467462795,280,1.9264060597029,54,54.0,54.0,14,0
80,13,161.750130101652,260,2.04946558608331,54,54.0,54.0,13,0
53,1,23946.0710333032,8,100.613743837408,164,119.0,119.0,1,0
80,13,148.772359418041,260,1.79077840040235,54,54.0,54.0,13,0
80,12,141.308961715188,240,1.65273639432968,54,54.0,54.0,12,0
80,16,186.311976506474,320,2.20814194378043,54,54.0,54.0,16,0
443,12,16159.8461013014,240,14.4823116665882,4434,582.173913043478,582.173913043478,12,65535
3301,1,97.1991880396399,20,0.86784989321107,58,56.0,56.0,1,0
443,1166,205078.47935946,9328,103.650055367442,1399,675.353629976581,675.353629976581,1166,0
443,7,72.6364885894807,140,0.981574170128118,74,74.0,74.0,7,0
80,11,127.144124772024,220,1.72664860801513,54,54.0,54.0,11,0
80,11,111.319579547322,220,1.51174737656858,54,54.0,54.0,11,0
80,13,77.2552661828834,260,0.885642381285259,54,54.0,54.0,13,0
2752,1,1960.81864178294,20,17.5073093016334,58,56.0,56.0,1,0
80,9,88.9560391060632,180,1.23550054313977,54,54.0,54.0,9,0
2528,1,125.113523766543,20,1.11708503362985,58,56.0,56.0,1,0
2374,1,154.744009196215,20,1.38164293925192,58,56.0,56.0,1,0
80,15,130.134535887446,300,1.6431128268617,54,54.0,54.0,15,0
2842,1,160.642800692485,20,1.43431072046862,58,56.0,56.0,1,0
443,2,6839.63339564999,40,45.597555971,93,75.0,75.0,2,65535
443,4,35236.9936152554,32,26.1402029786761,1399,599.111111111111,599.111111111111,4,0
80,13,141.738529436509,260,1.79590729305519,54,54.0,54.0,13,0
80,13,141.009916872867,260,1.7866753599876,54,54.0,54.0,13,0
80,12,141.31744774629,240,1.65283564615544,54,54.0,54.0,12,0
2310,1,2634.86014068271,20,23.5255369703813,58,56.0,56.0,1,0
446,1,2915.90731580318,20,26.0348867482426,58,56.0,56.0,1,0
2042,1,2943.80486779162,20,26.2839720338538,58,56.0,56.0,1,0
80,10,89.0928859330582,200,1.37489021501633,54,54.0,54.0,10,0
443,10,7751.04839977148,200,8.31568329553855,2870,466.05,466.05,10,65535
80,11,127.127302769837,220,1.72642016107186,54,54.0,54.0,11,0
2834,1,2362.27115498186,20,21.0917067409095,58,56.0,56.0,1,0
80,4,64.2326308249616,80,0.617621450240015,74,59.4285714285714,59.4285714285714,4,65535
80,16,186.31819918906,320,2.20821569409257,54,54.0,54.0,16,0
4927,1,126.68809052769,20,1.1311436654258,58,56.0,56.0,1,0
80,17,166.019620567691,340,2.09061744418574,54,54.0,54.0,17,0
80,21,272.458774304701,420,2.58429731725326,54,54.0,54.0,21,0
80,12,141.314995256444,240,1.65280696206367,54,54.0,54.0,12,0
53,1,231.063748177485,8,1.15531874088742,114,100.0,100.0,1,0
80,11,127.736457924794,220,1.73469263848485,54,54.0,54.0,11,0
443,27,4751.63263496942,216,4.69322801961422,1399,497.018181818182,497.018181818182,27,0
80,13,170.384304955091,260,2.05092218927424,54,54.0,54.0,13,0
443,59,46377.363704287,1180,79.1422588810358,9176,259.954887218045,259.954887218045,59,65535
53,1,41458.3945898265,8,147.015583651867,205,141.0,141.0,1,0
80,14,156.523294641437,280,1.93238635359799,54,54.0,54.0,14,0
3405,1,1927.27961041419,20,17.2078536644124,58,56.0,56.0,1,0
80,11,136.288694789671,220,1.73515699384997,54,54.0,54.0,11,0
80,18,165.610205395784,360,1.90356557926188,54,54.0,54.0,18,0
80,14,48.6073702029783,280,0.572814126971125,54,54.0,54.0,14,0
53,1,49662.2963845848,8,198.649185538339,151,125.0,125.0,1,0
80,17,166.025133253617,340,2.09068686319369,54,54.0,54.0,17,0
443,10,7622.65500217089,200,9.82300902341609,2926,388.0,388.0,10,65535
49968,29,59.487024777945,580,0.241546306155195,3339,127.535714285714,127.535714285714,29,42044
53,1,53551.6434814724,8,123.107226394189,360,217.5,217.5,1,0
53,1,2648.91179839633,8,11.9320351279114,139,111.0,111.0,1,0
443,2,3562.8184268969,40,23.7521228459794,93,75.0,75.0,2,65535
80,10,127.191761365644,200,1.57026865883511,54,54.0,54.0,10,0
80,12,141.30826107927,240,1.65272819975754,54,54.0,54.0,12,0
80,11,127.74316621373,220,1.73478373870498,54,54.0,54.0,11,0
443,10,610507.388007193,80,781.799702916113,1399,411.0,411.0,10,0
80,13,141.012145598751,260,1.78670359920445,54,54.0,54.0,13,0
80,11,111.435619584109,220,1.51332322891999,54,54.0,54.0,11,0
3886,1,96.563378338765,20,0.862173020881831,58,56.0,56.0,1,0
53,1,26280.2534538278,8,103.874519580347,167,126.5,126.5,1,0
4410,1,2629.97229136336,20,23.4818954586014,58,56.0,56.0,1,0
2850,1,83.6255248995,20,0.746656472316965,58,56.0,56.0,1,0
80,11,111.309330277869,220,1.51160818895872,54,54.0,54.0,11,0
4815,1,124.2198825013,20,1.10910609376161,58,56.0,56.0,1,0
4464,1,1553.46269608999,20,13.8702026436606,58,56.0,56.0,1,0
80,15,100.557886776009,300,1.16386443027789,54,54.0,54.0,15,0
1770,1,2677.82426778243,20,23.9091452480574,58,56.0,56.0,1,0
4812,1,2247.05575507092,20,20.0629978131332,58,56.0,56.0,1,0
3330,1,464.062118029228,20,4.1434117681181,58,56.0,56.0,1,0
80,13,161.750844107658,260,2.04947463294303,54,54.0,54.0,13,0
80,12,144.792897261711,240,1.89271761126419,54,54.0,54.0,12,0
80,13,84.2256623858144,260,0.965549921530501,54,54.0,54.0,13,0
3354,1,2292.45128541019,20,20.4683150483052,58,56.0,56.0,1,0
2724,1,111.388698820871,20,0.994541953757777,58,56.0,56.0,1,0
4192,1,2087.48811809218,20,18.6382867686802,58,56.0,56.0,1,0
443,14,24781.0323561292,280,58.1421908808127,2974,213.107142857143,213.107142857143,14,0
80,12,100.162143571401,240,1.17148705931464,54,54.0,54.0,12,0
4147,1,3514.82818139024,20,31.3823944766986,58,56.0,56.0,1,0
443,13,25460.792991831,260,42.4618741364725,2974,288.703703703704,288.703703703704,13,65535
80,9,88.9555017948283,180,1.23549308048373,54,54.0,54.0,9,0
80,9,88.9585425735267,180,1.2355353135212,54,54.0,54.0,9,0
4720,1,3233.53639171984,20,28.8708606403557,58,56.0,56.0,1,0
80,11,127.121077961631,220,1.72633562663943,54,54.0,54.0,11,0
123,1,1046.34129327784,8,5.81300718487688,90,90.0,90.0,1,0
443,18,95431.0695690006,360,63.1552355690287,8814,755.527777777778,755.527777777778,18,65535
80,13,133.611020654862,260,1.78697867130988,54,54.0,54.0,13,0
1920,1,114.594769362679,20,1.02316758359535,58,56.0,56.0,1,0
80,12,118.632594579973,240,1.64767492472185,54,54.0,54.0,12,0
2118,1,97.60408124494,20,0.871465011115536,58,56.0,56.0,1,0
2292,1,105.371599531473,20,0.940817852959578,58,56.0,56.0,1,0
2580,1,119.547257457828,20,1.06738622730203,58,56.0,56.0,1,0
443,4,36405.3743839039,32,27.0069542907299,1399,599.111111111111,599.111111111111,4,0
1153,1,3361.94993095996,20,30.0174100978568,58,56.0,56.0,1,0
4471,1,83.8128250085497,20,0.748328794719193,58,56.0,56.0,1,0
4225,1,3167.06254948535,20,28.2773441918335,58,56.0,56.0,1,0
3522,1,2354.27658545814,20,21.0203266558762,58,56.0,56.0,1,0
4943,1,2799.79001574882,20,24.9981251406145,58,56.0,56.0,1,0
80,16,116.555312344577,320,1.32826566774447,54,54.0,54.0,16,0
53,1,67218.3752744469,8,168.890390136801,327,199.0,199.0,1,0
80,13,76.3356877350697,260,0.875100476680693,54,54.0,54.0,13,0
1666,1,94.4893315639081,20,0.843654746106322,58,56.0,56.0,1,0
443,13,1846.1539645834,260,2.50182440733704,3944,368.961538461538,368.961538461538,13,65535
80,11,127.126564539567,220,1.72641013572252,54,54.0,54.0,11,0
53,1,32367.7410580715,8,135.998912008704,161,119.0,119.0,1,0
443,18,8340.03091190108,360,15.8975491278428,2974,262.305555555556,262.305555555556,18,65535
80,26,106.950266530974,520,0.229128784591738,756,233.384615384615,233.384615384615,26,65535
80,4,79.9604042229088,80,0.768850040604893,74,59.4285714285714,59.4285714285714,4,65535
53,1,51083.8050531548,8,138.064337981499,281,185.0,185.0,1,0
80,12,118.708435731954,240,1.64872827405491,54,54.0,54.0,12,0
4120,1,3444.35218501092,20,30.7531445090261,58,56.0,56.0,1,0
979,1,119.182028201447,20,1.06412525179864,58,56.0,56.0,1,0
80,15,171.129066037632,300,2.06677615987478,54,54.0,54.0,15,0
443,9,7291.24499307734,180,7.08805410862994,2974,487.263157894737,487.263157894737,9,65535
443,7,28794.5076394965,56,23.5579188261426,1399,534.75,534.75,7,0
443,2,2329.42869648434,40,14.8371254553143,100,78.5,78.5,2,65535
3707,1,2936.31859056708,20,26.2171302729203,58,56.0,56.0,1,0
4986,1,1224.40501568769,20,10.9321876400687,58,56.0,56.0,1,0
80,12,92.47748077642,240,1.2088559578617,54,54.0,54.0,12,0
53,1,26326.3397033275,8,133.636242148871,121,98.5,98.5,1,0
80,10,89.0979451786393,200,1.37496828979382,54,54.0,54.0,10,0
80,18,161.813551729964,360,1.8599258819536,54,54.0,54.0,18,0
80,10,89.0945518681533,200,1.37491592389125,54,54.0,54.0,10,0
675,1,83.3058746261463,20,0.743802452019163,58,56.0,56.0,1,0
80,15,178.850290714523,300,2.07002651289958,54,54.0,54.0,15,0
443,2,6715.31539597977,40,44.7687693065318,93,75.0,75.0,2,65535
443,10,25281.4466097075,200,39.7945011958248,2904,334.368421052632,334.368421052632,10,65535
80,11,103.952033561657,220,1.51252958886008,54,54.0,54.0,11,0
80,14,115.769114254422,280,1.30496586116095,54,54.0,54.0,14,0
80,14,87.9372159431447,280,0.991240759423531,54,54.0,54.0,14,0
80,12,118.835004335965,240,1.65048617133284,54,54.0,54.0,12,0
4428,1,2049.33030813145,20,18.2975920368879,58,56.0,56.0,1,0
2020,1,102.624530744752,20,0.91629045307814,58,56.0,56.0,1,0
1404,1,2650.82483254834,20,23.6680788620388,58,56.0,56.0,1,0
443,15,9576.77203044757,120,12.7644908882809,1399,401.928571428571,401.928571428571,15,0
4041,1,2699.2504759839,20,24.1004506784277,58,56.0,56.0,1,0
4632,1,4955.53294102031,20,44.2458298305385,58,56.0,56.0,1,0
208,1,3049.27851892186,20,27.2257010618023,58,56.0,56.0,1,0
443,53,301388.358477346,1060,159.374050897456,2960,842.243697478992,842.243697478992,53,65535
80,15,118.946682193761,300,1.3216298021529,54,54.0,54.0,15,0
80,15,52.3189211257142,300,0.605543068584656,54,54.0,54.0,15,0
80,16,192.626347077498,320,1.96808528303957,54,54.0,54.0,16,0
80,13,84.25151260812,260,0.965846264466984,54,54.0,54.0,13,0
443,2,3474.79614529281,40,23.1653076352854,93,75.0,75.0,2,65535
2408,1,1943.26364188427,20,17.3505682311096,58,56.0,56.0,1,0
2500,1,2761.20506878359,20,24.6536166855678,58,56.0,56.0,1,0
443,2,61249.4895875868,40,408.329930583912,93,75.0,75.0,2,65535
80,18,72.3185917738569,360,0.193480180132197,791,192.228571428571,192.228571428571,18,65535
80,20,245.841126095088,400,2.46087213308396,54,54.0,54.0,20,0
484,1,105.848508103081,20,0.945075965206083,58,56.0,56.0,1,0
80,12,141.330178704159,240,1.65298454624748,54,54.0,54.0,12,0
131,1,2164.293029817,20,19.3240449090804,58,56.0,56.0,1,0
1184,1,1938.75608025065,20,17.3103221450951,58,56.0,56.0,1,0
443,4,11922.5379614528,80,91.888539201948,93,64.875,64.875,4,65535
4444,1,2351.3110658577,20,20.9938488023009,58,56.0,56.0,1,0
80,11,127.141250947477,220,1.72660958076821,54,54.0,54.0,11,0
1692,1,124.86440506013,20,1.11486075946545,58,56.0,56.0,1,0
80,10,89.0966711256251,200,1.37494862848187,54,54.0,54.0,10,0
80,11,127.125946028915,220,1.72640173619514,54,54.0,54.0,11,0
1937,1,2334.93860362332,20,20.8476661037797,58,56.0,56.0,1,0
80,12,118.719984214639,240,1.64888866964777,54,54.0,54.0,12,0
80,19,225.8768228235,380,2.33750524708415,54,54.0,54.0,19,0
2195,1,87.1690979321467,20,0.778295517251309,58,56.0,56.0,1,0
443,16,20.2418357435683,320,0.143559118748711,86,70.5,70.5,16,65535
80,15,120.356372544518,300,1.33729302827243,54,54.0,54.0,15,0
80,11,111.308397229163,220,1.5115955179269,54,54.0,54.0,11,0
443,22,107.922002027807,440,0.189472830948189,2974,284.795454545455,284.795454545455,22,65535
1572,1,118.346196437779,20,1.05666246819446,58,56.0,56.0,1,0
53,1,4945.91846168069,8,23.1117685125266,139,107.0,107.0,1,0
53,1,168.582244661918,8,1.06697623203746,87,79.0,79.0,1,0
53,1,42863.3594429939,8,217.580504786771,124,98.5,98.5,1,0
2243,1,2725.12713204701,20,24.3314922504197,58,56.0,56.0,1,0
1522,1,2110.06235987867,20,18.8398424989167,58,56.0,56.0,1,0
49968,33,92.2020024389955,660,0.272347483036775,3602,177.333333333333,177.333333333333,33,42044
2944,1,89.3267316624981,20,0.797560104129447,58,56.0,56.0,1,0
4671,1,2161.36938188695,20,19.2979409097049,58,56.0,56.0,1,0
1257,1,87.692306487743,20,0.782967022211991,58,56.0,56.0,1,0
443,9,32515.1903249765,180,52.6325023246022,2974,308.888888888889,308.888888888889,9,65535
2725,1,3559.96312895331,20,31.7853850799402,58,56.0,56.0,1,0
443,4,3203.41697810998,80,22.9635625670967,100,69.75,69.75,4,65535
53,1,6881.66239373904,8,33.7336391849953,110,102.0,102.0,1,0
80,12,118.708223704548,240,1.64872532922984,54,54.0,54.0,12,0
80,15,171.126071553019,300,2.06673999460168,54,54.0,54.0,15,0
53,1,43113.2289539369,8,226.91173133651,103,95.0,95.0,1,0
745,1,2256.69957686883,20,20.1491033649003,58,56.0,56.0,1,0
3828,1,616.604272186743,20,5.50539528738163,58,56.0,56.0,1,0
80,12,126.310940384951,240,1.65112340372485,54,54.0,54.0,12,0
443,11,78095.8834490937,88,71.6715099232463,1399,570.761904761905,570.761904761905,11,0
80,12,118.840578115398,240,1.65056358493608,54,54.0,54.0,12,0
443,13,18.9873490949956,260,0.134295722652308,86,70.6923076923077,70.6923076923077,13,65535
53,1,60780.2874743326,8,205.338809034908,221,148.0,148.0,1,0
80,14,114.679036736718,280,1.29267835290987,54,54.0,54.0,14,0
4050,1,2132.52094440213,20,19.040365575019,58,56.0,56.0,1,0
443,4,11000.6570720024,80,84.7834841772823,93,64.875,64.875,4,65535
80,11,127.122235091387,220,1.72635134074723,54,54.0,54.0,11,0
3430,1,96.4486238848128,20,0.861148427542971,58,56.0,56.0,1,0
80,4,79.9265444315695,80,0.768524465688168,74,59.4285714285714,59.4285714285714,4,65535
443,6,242.098663437245,120,1.61938905309194,93,69.0,69.0,6,65535
501,1,2434.67675318464,20,21.7381852962915,58,56.0,56.0,1,0
443,2,5731.75391669851,40,38.2116927779901,93,75.0,75.0,2,65535
80,13,161.748192117125,260,2.0494410307238,54,54.0,54.0,13,0
80,11,103.957065182042,220,1.51260280026781,54,54.0,54.0,11,0
80,17,136.688481075471,340,1.53684138775331,54,54.0,54.0,17,0
4964,1,3903.25503589601,20,34.8504913919286,58,56.0,56.0,1,0
443,10,35913.8927646004,80,39.8644608331672,1399,563.0625,563.0625,10,0
80,12,141.314314024371,240,1.65279899443709,54,54.0,54.0,12,0
443,10,5469.926819162,200,6.71568670247023,2886,387.857142857143,387.857142857143,10,65535
2734,1,89.4177308973389,20,0.798372597297668,58,56.0,56.0,1,0
80,12,144.799840246974,240,1.89280836924149,54,54.0,54.0,12,0
1155,1,88.6263158436157,20,0.791306391460854,58,56.0,56.0,1,0
443,2,44696.0667461263,40,297.973778307509,93,75.0,75.0,2,65535
4980,1,2571.52041144327,20,22.9600036736006,58,56.0,56.0,1,0
80,12,144.779538456079,240,1.89254298635398,54,54.0,54.0,12,0
443,2,6355.79754666215,40,42.3719836444143,93,75.0,75.0,2,65535
443,10,23415.8658830755,200,26.2480281168877,3723,469.526315789474,469.526315789474,10,65535
2480,1,3312.04163709487,20,29.5718003312042,58,56.0,56.0,1,0
2520,1,121.802149807944,20,1.08751919471379,58,56.0,56.0,1,0
443,31,92.3433889176606,620,0.252995586075782,3603,174.076923076923,174.076923076923,31,65535
80,17,136.662202850094,340,1.53654593151561,54,54.0,54.0,17,0
80,13,78.4860144704956,260,0.899751488638838,54,54.0,54.0,13,0
3536,1,94.0591564909216,20,0.839813897240372,58,56.0,56.0,1,0
53,1,38279.4813747685,8,205.803663305207,109,93.0,93.0,1,0
443,16,20.2076147899783,320,0.143316416950201,86,70.5,70.5,16,65535
80,17,33.4912702971971,340,0.138730895480592,755,128.25,128.25,17,65535
3061,1,96.5448161898761,20,0.862007287409608,58,56.0,56.0,1,0
948,1,84.5304709705759,20,0.75473634795157,58,56.0,56.0,1,0
1385,1,2045.66210045662,20,18.2648401826484,58,56.0,56.0,1,0
3458,1,3539.93489048326,20,31.606561522172,58,56.0,56.0,1,0
53,1,34508.8161209068,8,125.944584382872,172,137.0,137.0,1,0
714,1,3208.24978516185,20,28.6450873675165,58,56.0,56.0,1,0
80,14,148.578087070886,280,1.92601223980778,54,54.0,54.0,14,0
4554,1,116.019375235664,20,1.03588727888986,58,56.0,56.0,1,0
80,10,127.184791336863,200,1.57018260909707,54,54.0,54.0,10,0
80,11,127.116928428147,220,1.72627927495015,54,54.0,54.0,11,0
80,11,103.810461870047,220,1.51046968329433,54,54.0,54.0,11,0
80,15,171.13125891567,300,2.06680264390906,54,54.0,54.0,15,0
80,11,111.203139717684,220,1.51016609493151,54,54.0,54.0,11,0
3346,1,2265.87630743086,20,20.2310384592041,58,56.0,56.0,1,0
1599,1,116.882290141501,20,1.0435918762634,58,56.0,56.0,1,0
80,14,156.533125321883,280,1.93250772002325,54,54.0,54.0,14,0
443,10,64835.4458121781,200,91.3175293129269,2974,355.0,355.0,10,65535
80,17,154.243717557114,340,1.79845212515153,54,54.0,54.0,17,0
1944,1,114.92566259262,20,1.02612198743411,58,56.0,56.0,1,0
3771,1,212.971484639432,20,1.90153111285207,58,56.0,56.0,1,0
53,1,38006.883136316,8,149.633398174473,170,127.0,127.0,1,0
443,4,39669.8005044714,80,305.740273637545,93,64.875,64.875,4,65535
2306,1,115.870419626794,20,1.03455731809637,58,56.0,56.0,1,0
53,1,119689.35587026,8,456.829602558246,187,131.0,131.0,1,0
1080,1,102.065365576268,20,0.911297906930967,58,56.0,56.0,1,0
53,1,43453.9142121178,8,111.994624258036,306,194.0,194.0,1,0
443,2,1875.0634476087,40,11.9430792841318,100,78.5,78.5,2,65535
80,13,141.735298692637,260,1.79586635770398,54,54.0,54.0,13,0
4496,1,108.386712176183,20,0.967738501573059,58,56.0,56.0,1,0
80,14,164.677164142795,280,1.94063998148075,54,54.0,54.0,14,0
1282,1,2351.261703825,20,20.9934080698661,58,56.0,56.0,1,0
80,13,75.929524010268,260,0.870444278777323,54,54.0,54.0,13,0
443,2,1921.77110424968,40,12.8118073616645,93,75.0,75.0,2,65535
53,1,35359.3272171254,8,95.565749235474,281,185.0,185.0,1,0
80,17,158.021338733371,340,1.91336378808213,54,54.0,54.0,17,0
3934,1,2507.83699059561,20,22.3914017017465,58,56.0,56.0,1,0
443,3,242437.750748265,24,191.046296885945,1399,423.0,423.0,3,0
443,11,12585.626692733,220,21.249715060639,2974,310.238095238095,310.238095238095,11,65535
